order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days
ORD0002286,CUST00510,Anjali Ghosh,anjali.ghosh676@yahoo.com,62,Female,Chennai,Tamil Nadu,2021-04-04,2022-01-15,Completed,PROD1010,Reebok Outdoor Sports Premium K8,Sports,Outdoor Sports,Reebok,28953.04,7,0.0,32.47,Credit Card,Desktop,5.0,,False,8
ORD0008099,CUST00260,Manoj Singh,manoj.singh728@yahoo.com,28,Male,Patna,Bihar,2021-09-27,2022-01-15,Completed,PROD2985,Levi's Jewellery Max S2,Fashion,Jewellery,Levi's,10493.07,8,15.0,121.82,COD,Mobile,2.0,,False,9
ORD0008104,CUST01491,Ananya Chatterjee,ananya.chatterjee20@outlook.com,26,Female,Lucknow,Uttar Pradesh,2021-09-02,2022-01-15,Completed,PROD9103,OnePlus Tablets Eco Z5,Electronics,Tablets,OnePlus,64245.1,3,10.0,199.67,UPI,Tablet,5.0,,False,15
ORD0007101,CUST00045,Swati Singh,swati.singh671@gmail.com,68,Male,Mumbai,Maharashtra,2021-11-21,2022-01-16,Completed,PROD4584,Bajaj Home Decor Elite V3,Home & Kitchen,Home Decor,Bajaj,6280.99,9,0.0,54.75,Credit Card,Desktop,4.0,Exactly what I needed.,False,10
ORD0009169,CUST00388,Vinay Nair,vinay.nair661@gmail.com,52,Male,Pune,Maharashtra,2021-11-09,2022-01-16,Returned,PROD9768,Mango Men's Clothing Ultra V3,Fashion,Men's Clothing,Mango,6679.57,2,0.0,140.08,Debit Card,Mobile,,,True,13
ORD0007652,CUST02622,Priya Shah,priya.shah280@hotmail.com,41,Female,Visakhapatnam,Andhra Pradesh,2021-01-08,2022-01-16,Completed,PROD4588,Apple Smart Watches Lite R6,Electronics,Smart Watches,Apple,8726.21,3,50.0,65.22,Debit Card,Desktop,,,False,11
ORD0006133,CUST00162,Manoj Ghosh,manoj.ghosh707@outlook.com,49,Male,Vadodara,Gujarat,2021-04-16,2022-01-16,Completed,PROD2711,Puma Outdoor Sports Smart V3,Sports,Outdoor Sports,Puma,15562.0,9,10.0,163.37,UPI,Desktop,5.0,Lightweight and comfortable.,False,4
ORD0009699,CUST00254,Aarav Das,aarav.das864@hotmail.com,41,Female,Lucknow,Uttar Pradesh,2021-09-10,2022-01-16,Pending,PROD5757,Puma Women's Clothing Pro X1,Fashion,Women's Clothing,Puma,12211.83,9,10.0,127.94,Credit Card,Mobile,,,False,3
ORD0001707,CUST02199,Rahul Singh,rahul.singh483@hotmail.com,47,Other,Mumbai,Maharashtra,2021-09-13,2022-01-16,Completed,PROD1575,IKEA Bedding Max A7,Home & Kitchen,Bedding,IKEA,47371.42,4,5.0,133.19,Net Banking,Desktop,5.0,Very sturdy and durable.,False,10
ORD0005800,CUST01775,Harsha Mehta,harsha.mehta201@gmail.com,51,Female,Visakhapatnam,Andhra Pradesh,2021-05-31,2022-01-16,Completed,PROD6931,H&M Jewellery Ultra V3,Fashion,Jewellery,H&M,2615.8,2,15.0,151.16,UPI,Tablet,,Exactly as shown in picture.,False,9
ORD0005102,CUST01226,Kavya Verma,kavya.verma936@gmail.com,46,Female,Visakhapatnam,Andhra Pradesh,2021-01-04,2022-01-16,Completed,PROD9759,Lego Board Games Ultra S2,Toys,Board Games,Lego,3254.31,4,0.0,180.68,COD,Desktop,4.0,Good quality and safe.,False,5
ORD0008076,CUST01584,Aisha Patel,aisha.patel643@hotmail.com,41,Female,Chennai,Tamil Nadu,2021-05-24,2022-01-16,Completed,PROD1130,Nike Fitness Equipment Eco S2,Sports,Fitness Equipment,Nike,24252.58,6,20.0,10.7,Credit Card,Mobile,3.0,,False,9
ORD0004447,CUST01363,Vikas Bose,vikas.bose639@yahoo.com,66,Female,Lucknow,Uttar Pradesh,2021-06-27,2022-01-16,Completed,PROD7833,Nike Men's Clothing Lite G9,Fashion,Men's Clothing,Nike,9630.65,8,0.0,176.56,Debit Card,Desktop,4.0,Exactly as shown in picture.,False,10
ORD0003253,CUST01271,Meera Bose,meera.bose632@hotmail.com,60,Female,Agra,Uttar Pradesh,2021-05-03,2022-01-16,Completed,PROD8121,IKEA Storage Classic Z5,Home & Kitchen,Storage,IKEA,8461.8,6,15.0,43.15,Credit Card,Mobile,2.0,Exactly what I needed.,False,2
ORD0001139,CUST02814,Ayaan Srivastava,ayaan.srivastava197@outlook.com,45,Male,Agra,Uttar Pradesh,2021-07-13,2022-01-16,Completed,PROD8559,Apple Cameras Lite K8,Electronics,Cameras,Apple,80063.5,9,20.0,77.77,COD,Mobile,3.0,,False,13
ORD0002664,CUST00166,Neha Joshi,neha.joshi713@gmail.com,49,Male,Bhopal,Madhya Pradesh,2021-03-13,2022-01-16,Cancelled,PROD6872,Adidas Cycling Plus T10,Sports,Cycling,Adidas,14384.69,5,0.0,49.64,Debit Card,Mobile,,,False,2
ORD0003021,CUST00311,Swati Tiwari,swati.tiwari539@yahoo.com,36,Male,Patna,Bihar,2021-03-18,2022-01-17,Completed,PROD8850,Biotique Men's Grooming Classic K8,Beauty,Men's Grooming,Biotique,1144.17,8,50.0,7.79,UPI,Mobile,,Works as promised.,False,2
ORD0001671,CUST00884,Karan Tiwari,karan.tiwari195@yahoo.com,20,Male,Patna,Bihar,2021-11-28,2022-01-17,Pending,PROD8500,Arihant Children's Books Classic G9,Books,Children's Books,Arihant,932.28,7,25.0,186.31,UPI,Mobile,,,False,3
ORD0001084,CUST00387,Harsha Mehta,harsha.mehta872@outlook.com,23,Male,Vadodara,Gujarat,2021-03-29,2022-01-17,Pending,PROD3033,Reebok Team Sports Pro S2,Sports,Team Sports,Reebok,20110.66,9,30.0,199.85,UPI,Mobile,,,False,7
ORD0005720,CUST00884,Karan Tiwari,karan.tiwari195@yahoo.com,20,Male,Patna,Bihar,2021-11-28,2022-01-17,Completed,PROD2219,Bosch Furniture Pro Z5,Home & Kitchen,Furniture,Bosch,9044.53,2,5.0,20.92,Credit Card,Mobile,5.0,,False,11
ORD0007254,CUST01695,Chetan Pandey,chetan.pandey772@yahoo.com,54,Male,Patna,Bihar,2021-01-04,2022-01-17,Completed,PROD7536,Puma Footwear Eco S2,Fashion,Footwear,Puma,13431.08,2,0.0,175.75,Wallet,Desktop,4.0,Great stitching quality.,False,15
ORD0009180,CUST01369,Akash Saxena,akash.saxena592@outlook.com,67,Female,Visakhapatnam,Andhra Pradesh,2021-05-16,2022-01-18,Pending,PROD6129,Levi's Bags Smart K8,Fashion,Bags,Levi's,3616.24,9,25.0,45.94,UPI,Mobile,,,False,3
ORD0000469,CUST00875,Bhavna Joshi,bhavna.joshi814@gmail.com,57,Female,Bhubaneswar,Odisha,2021-05-27,2022-01-18,Returned,PROD2444,Lenovo Smartphones Plus S2,Electronics,Smartphones,Lenovo,27783.9,10,25.0,50.36,Credit Card,Tablet,,,True,5
ORD0007401,CUST01268,Swati Shah,swati.shah56@gmail.com,53,Female,Gurgaon,Haryana,2021-01-08,2022-01-18,Completed,PROD5162,Mango Accessories Classic M4,Fashion,Accessories,Mango,7807.32,8,0.0,35.62,UPI,Mobile,4.0,Perfect for casual wear.,False,9
ORD0001580,CUST00194,Rajesh Malhotra,rajesh.malhotra52@yahoo.com,28,Female,Surat,Gujarat,2021-03-09,2022-01-18,Completed,PROD1688,Nike Accessories Elite K8,Fashion,Accessories,Nike,4902.64,3,10.0,15.69,Credit Card,Tablet,4.0,Great stitching quality.,False,15
ORD0007122,CUST00759,Lakshmi Bose,lakshmi.bose641@yahoo.com,33,Female,Chennai,Tamil Nadu,2021-11-09,2022-01-19,Cancelled,PROD3371,Penguin Comics Elite V3,Books,Comics,Penguin,1390.92,8,10.0,67.72,Credit Card,Mobile,,,False,12
ORD0007170,CUST00035,Saurabh Nair,saurabh.nair703@outlook.com,59,Female,Vadodara,Gujarat,2021-07-20,2022-01-19,Cancelled,PROD4075,Lenovo Cameras Ultra G9,Electronics,Cameras,Lenovo,18962.08,9,30.0,48.82,Wallet,Mobile,,,False,13
ORD0006110,CUST00715,Umesh Agarwal,umesh.agarwal27@outlook.com,39,Other,Vadodara,Gujarat,2021-03-30,2022-01-19,Cancelled,PROD5416,Puma Men's Clothing Max R6,Fashion,Men's Clothing,Puma,14814.65,7,0.0,179.71,UPI,Mobile,,,False,13
ORD0008782,CUST01733,Shivam Das,shivam.das381@hotmail.com,61,Female,Chandigarh,Punjab,2021-10-30,2022-01-19,Completed,PROD5563,Puma Men's Clothing Premium Z5,Fashion,Men's Clothing,Puma,6463.37,2,10.0,128.7,Debit Card,Mobile,3.0,Fits perfectly!,False,13
ORD0005791,CUST00654,Sneha Das,sneha.das718@hotmail.com,36,Female,Pune,Maharashtra,2021-08-13,2022-01-19,Completed,PROD5554,Whirlpool Bedding Classic M4,Home & Kitchen,Bedding,Whirlpool,7297.75,9,25.0,23.65,Net Banking,Mobile,5.0,Perfect size for my home.,False,10
ORD0006638,CUST00171,Swati Tiwari,swati.tiwari186@outlook.com,56,Female,Bhopal,Madhya Pradesh,2021-11-26,2022-01-19,Cancelled,PROD3690,Puma Women's Clothing Eco K8,Fashion,Women's Clothing,Puma,1680.2,10,25.0,145.44,Net Banking,Desktop,,,False,15
ORD0000771,CUST00268,Riya Malhotra,riya.malhotra828@gmail.com,20,Male,Kanpur,Uttar Pradesh,2021-07-29,2022-01-19,Completed,PROD5081,Nike Women's Clothing Lite K8,Fashion,Women's Clothing,Nike,7152.34,5,15.0,194.55,COD,Mobile,,Fits perfectly!,False,13
ORD0001028,CUST00839,Chetan Rao,chetan.rao282@yahoo.com,30,Male,Lucknow,Uttar Pradesh,2021-12-13,2022-01-19,Pending,PROD4797,Bosch Furniture Elite Z5,Home & Kitchen,Furniture,Bosch,45427.66,6,5.0,189.83,Debit Card,Mobile,,,False,14
ORD0001294,CUST00105,Zara Srivastava,zara.srivastava790@gmail.com,62,Male,Nagpur,Maharashtra,2021-12-20,2022-01-20,Completed,PROD5488,Himalaya Fragrances Eco K8,Beauty,Fragrances,Himalaya,3564.03,10,25.0,132.8,Debit Card,Mobile,4.0,,False,15
ORD0000132,CUST02124,Suresh Mishra,suresh.mishra843@outlook.com,67,Male,Noida,Uttar Pradesh,2021-04-30,2022-01-20,Completed,PROD6907,Puma Women's Clothing Smart K8,Fashion,Women's Clothing,Puma,8027.16,4,0.0,198.39,UPI,Desktop,1.0,Nice quality fabric.,False,10
ORD0009408,CUST00008,Amit Ghosh,amit.ghosh873@hotmail.com,56,Male,Kanpur,Uttar Pradesh,2021-05-05,2022-01-20,Completed,PROD1951,HP Cameras Max R6,Electronics,Cameras,HP,130551.89,6,20.0,86.5,Credit Card,Mobile,3.0,Works perfectly as described.,False,14
ORD0003264,CUST01605,Sneha Nair,sneha.nair162@gmail.com,57,Female,Patna,Bihar,2021-01-31,2022-01-20,Returned,PROD8618,LG Laptops Premium M4,Electronics,Laptops,LG,55530.35,9,5.0,10.92,UPI,Mobile,,,True,3
ORD0007625,CUST00328,Pallavi Shah,pallavi.shah391@gmail.com,65,Other,Kolkata,West Bengal,2021-07-24,2022-01-20,Completed,PROD8289,LG Cameras Ultra G9,Electronics,Cameras,LG,2756.64,1,5.0,100.39,COD,Mobile,3.0,,False,15
ORD0003565,CUST01462,Kavya Rao,kavya.rao385@yahoo.com,35,Male,Patna,Bihar,2021-03-11,2022-01-20,Completed,PROD7200,Lakme Men's Grooming Classic R6,Beauty,Men's Grooming,Lakme,1635.26,8,0.0,160.51,Net Banking,Desktop,5.0,,False,4
ORD0008628,CUST01470,Pooja Agarwal,pooja.agarwal709@hotmail.com,65,Male,Bangalore,Karnataka,2021-09-14,2022-01-20,Completed,PROD3260,OnePlus Laptops Eco R6,Electronics,Laptops,OnePlus,146074.09,10,0.0,137.4,UPI,Mobile,3.0,Excellent performance!,False,7
ORD0009346,CUST01315,Priya Gupta,priya.gupta979@outlook.com,28,Male,Indore,Madhya Pradesh,2021-12-11,2022-01-21,Completed,PROD5091,Puma Yoga & Meditation Lite V3,Sports,Yoga & Meditation,Puma,14502.93,4,5.0,72.77,Credit Card,Desktop,2.0,,False,5
ORD0002160,CUST00942,Priya Gupta,priya.gupta537@gmail.com,28,Male,Kochi,Kerala,2021-11-06,2022-01-21,Returned,PROD4715,Prestige Storage Max V3,Home & Kitchen,Storage,Prestige,15214.27,6,20.0,48.78,Wallet,Mobile,,,True,15
ORD0002018,CUST00563,Saurabh Sharma,saurabh.sharma629@hotmail.com,19,Male,Kanpur,Uttar Pradesh,2021-01-28,2022-01-21,Completed,PROD1206,Nike Bags Ultra G9,Fashion,Bags,Nike,13413.27,6,0.0,180.16,UPI,Desktop,,,False,10
ORD0003258,CUST01214,Amit Nair,amit.nair886@hotmail.com,56,Male,Delhi,Delhi,2021-07-15,2022-01-21,Pending,PROD2686,Bosch Furniture Lite K8,Home & Kitchen,Furniture,Bosch,13790.88,5,25.0,177.32,Debit Card,Mobile,,,False,6
ORD0000930,CUST00289,Aisha Nair,aisha.nair208@outlook.com,67,Male,Pune,Maharashtra,2021-06-24,2022-01-21,Completed,PROD1139,IKEA Kitchen Appliances Elite R6,Home & Kitchen,Kitchen Appliances,IKEA,21598.57,8,0.0,27.85,COD,Desktop,3.0,Exactly what I needed.,False,11
ORD0005903,CUST00029,Manish Banerjee,manish.banerjee303@hotmail.com,29,Male,Mumbai,Maharashtra,2021-09-10,2022-01-21,Returned,PROD4297,Puma Team Sports Eco R6,Sports,Team Sports,Puma,5414.37,2,0.0,133.36,UPI,Desktop,,,True,5
ORD0009763,CUST01068,Neha Agarwal,neha.agarwal974@outlook.com,54,Male,Kanpur,Uttar Pradesh,2021-07-05,2022-01-21,Returned,PROD5598,Adidas Women's Clothing Elite Z5,Fashion,Women's Clothing,Adidas,6070.23,1,20.0,159.54,UPI,Desktop,,,True,14
ORD0001515,CUST02063,Mohit Jain,mohit.jain476@outlook.com,70,Male,Vadodara,Gujarat,2021-11-14,2022-01-22,Completed,PROD6416,Havells Kitchen Appliances Pro X1,Home & Kitchen,Kitchen Appliances,Havells,20513.29,2,25.0,0.53,UPI,Mobile,5.0,Great quality product.,False,9
ORD0009624,CUST00825,Divya Agarwal,divya.agarwal129@outlook.com,22,Male,Kolkata,West Bengal,2021-08-28,2022-01-22,Completed,PROD3509,Puma Women's Clothing Eco K8,Fashion,Women's Clothing,Puma,12636.48,10,5.0,149.72,UPI,Mobile,5.0,Exactly as shown in picture.,False,5
ORD0004275,CUST01353,Bhavna Yadav,bhavna.yadav894@yahoo.com,61,Female,Indore,Madhya Pradesh,2021-08-17,2022-01-22,Completed,PROD6290,Zara Jewellery Eco Z5,Fashion,Jewellery,Zara,8733.81,2,40.0,144.55,UPI,Mobile,4.0,Comfortable and stylish.,False,9
ORD0001008,CUST02908,Sneha Kapoor,sneha.kapoor193@outlook.com,69,Female,Surat,Gujarat,2021-01-12,2022-01-22,Cancelled,PROD7756,Himalaya Haircare Eco S2,Beauty,Haircare,Himalaya,955.53,1,0.0,62.31,Debit Card,Mobile,,,False,15
ORD0005681,CUST01667,Aisha Nair,aisha.nair879@gmail.com,32,Female,Mumbai,Maharashtra,2021-11-29,2022-01-23,Completed,PROD5533,Havells Bedding Plus M4,Home & Kitchen,Bedding,Havells,29145.25,5,25.0,101.14,Credit Card,Mobile,5.0,Looks great in my kitchen.,False,8
ORD0000503,CUST02968,Akash Mehta,akash.mehta75@outlook.com,41,Male,Lucknow,Uttar Pradesh,2021-03-26,2022-01-23,Cancelled,PROD3463,Apple TV & Monitors Pro G9,Electronics,TV & Monitors,Apple,142256.08,8,5.0,76.78,UPI,Mobile,,,False,14
ORD0001652,CUST00465,Rajesh Sharma,rajesh.sharma451@yahoo.com,32,Male,Agra,Uttar Pradesh,2021-04-19,2022-01-23,Completed,PROD6951,Samsung Cameras Ultra K8,Electronics,Cameras,Samsung,14365.55,8,20.0,191.37,Credit Card,Mobile,2.0,"Fast delivery, good packaging.",False,4
ORD0000810,CUST01480,Rekha Singh,rekha.singh625@outlook.com,28,Female,Vadodara,Gujarat,2021-04-17,2022-01-23,Returned,PROD2032,Nike Cycling Ultra A7,Sports,Cycling,Nike,21650.46,5,30.0,161.04,Debit Card,Mobile,,,True,6
ORD0008245,CUST00760,Harsha Bose,harsha.bose530@hotmail.com,38,Male,Bhubaneswar,Odisha,2021-09-30,2022-01-23,Completed,PROD6591,Himalaya Skincare Premium S2,Beauty,Skincare,Himalaya,1262.4,8,10.0,141.94,Net Banking,Desktop,5.0,,False,11
ORD0007859,CUST00576,Kavya Das,kavya.das283@outlook.com,60,Male,Chennai,Tamil Nadu,2021-04-14,2022-01-23,Cancelled,PROD3134,LG Laptops Eco T10,Electronics,Laptops,LG,61008.6,10,15.0,163.39,Credit Card,Desktop,,,False,4
ORD0002225,CUST00801,Vinay Kulkarni,vinay.kulkarni163@gmail.com,44,Male,Mumbai,Maharashtra,2021-10-07,2022-01-24,Cancelled,PROD8765,Nike Accessories Elite T10,Fashion,Accessories,Nike,1072.17,7,0.0,52.29,Net Banking,Mobile,,,False,13
ORD0004612,CUST00016,Sanya Jain,sanya.jain494@gmail.com,57,Female,Visakhapatnam,Andhra Pradesh,2021-03-07,2022-01-24,Completed,PROD3681,Dell Laptops Premium A7,Electronics,Laptops,Dell,19363.85,1,0.0,120.59,COD,Mobile,5.0,Great value for money.,False,4
ORD0003909,CUST01941,Shivam Saxena,shivam.saxena286@hotmail.com,37,Female,Patna,Bihar,2021-06-29,2022-01-24,Cancelled,PROD1763,Samsung Tablets Classic Z5,Electronics,Tablets,Samsung,98689.92,8,0.0,139.76,Debit Card,Mobile,,,False,2
ORD0003757,CUST01676,Vishal Shah,vishal.shah544@gmail.com,46,Female,Nagpur,Maharashtra,2021-05-14,2022-01-24,Completed,PROD4636,Lenovo Cameras Pro K8,Electronics,Cameras,Lenovo,148227.45,8,25.0,49.5,Debit Card,Desktop,,Sound quality is superb.,False,13
ORD0000435,CUST01110,Priya Kulkarni,priya.kulkarni724@outlook.com,61,Other,Surat,Gujarat,2021-12-19,2022-01-25,Completed,PROD2721,Apple Headphones Premium S2,Electronics,Headphones,Apple,56665.06,9,15.0,193.59,Debit Card,Mobile,1.0,,False,5
ORD0006780,CUST02845,Deepa Verma,deepa.verma586@yahoo.com,38,Male,Kolkata,West Bengal,2021-03-28,2022-01-25,Completed,PROD1486,Sony TV & Monitors Eco M4,Electronics,TV & Monitors,Sony,77909.57,6,10.0,44.64,Net Banking,Desktop,4.0,Works perfectly as described.,False,14
ORD0001482,CUST00305,Manoj Jain,manoj.jain41@yahoo.com,22,Female,Noida,Uttar Pradesh,2021-05-19,2022-01-25,Completed,PROD8522,Samsung Smartphones Pro R6,Electronics,Smartphones,Samsung,28521.91,3,5.0,54.09,Credit Card,Mobile,2.0,Excellent performance!,False,3
ORD0008207,CUST01577,Nandini Reddy,nandini.reddy536@outlook.com,53,Female,Kanpur,Uttar Pradesh,2021-11-04,2022-01-25,Completed,PROD5714,Samsung TV & Monitors Premium G9,Electronics,TV & Monitors,Samsung,34480.78,6,0.0,126.44,Wallet,Mobile,3.0,,False,14
ORD0001363,CUST01183,Shruti Chauhan,shruti.chauhan707@hotmail.com,36,Male,Surat,Gujarat,2021-04-16,2022-01-25,Pending,PROD2457,Lakme Skincare Lite R6,Beauty,Skincare,Lakme,5267.8,7,5.0,160.77,Debit Card,Mobile,,,False,15
ORD0004940,CUST02017,Nikhil Chatterjee,nikhil.chatterjee515@hotmail.com,51,Female,Nagpur,Maharashtra,2021-11-02,2022-01-25,Cancelled,PROD4326,Mango Accessories Pro K8,Fashion,Accessories,Mango,12556.6,10,15.0,129.79,UPI,Desktop,,,False,8
ORD0009721,CUST00661,Arjun Gupta,arjun.gupta824@yahoo.com,69,Female,Jaipur,Rajasthan,2021-04-17,2022-01-25,Completed,PROD4948,Mamaearth Wellness Classic K8,Beauty,Wellness,Mamaearth,223.18,5,25.0,83.27,UPI,Mobile,4.0,Will definitely buy again.,False,11
ORD0007293,CUST01579,Saurabh Reddy,saurabh.reddy961@yahoo.com,56,Male,Bhopal,Madhya Pradesh,2021-10-11,2022-01-26,Completed,PROD4870,Bajaj Cookware Classic K8,Home & Kitchen,Cookware,Bajaj,13233.79,7,25.0,24.1,Debit Card,Tablet,3.0,Saves a lot of time.,False,2
ORD0004024,CUST01665,Pallavi Yadav,pallavi.yadav686@hotmail.com,24,Female,Bhopal,Madhya Pradesh,2021-08-22,2022-01-26,Completed,PROD7316,Philips Home Decor Lite A7,Home & Kitchen,Home Decor,Philips,35949.88,1,15.0,117.94,COD,Desktop,4.0,Perfect size for my home.,False,14
ORD0001311,CUST01168,Varun Saxena,varun.saxena950@yahoo.com,52,Female,Chennai,Tamil Nadu,2021-09-05,2022-01-26,Cancelled,PROD6075,Levi's Bags Elite S2,Fashion,Bags,Levi's,10141.89,2,10.0,85.75,Debit Card,Mobile,,,False,14
ORD0006601,CUST00048,Rekha Reddy,rekha.reddy431@hotmail.com,26,Female,Nagpur,Maharashtra,2021-02-10,2022-01-26,Completed,PROD2678,Lakme Men's Grooming Elite A7,Beauty,Men's Grooming,Lakme,3044.84,9,15.0,84.64,Debit Card,Mobile,,Love the packaging.,False,11
ORD0001313,CUST00405,Manoj Singh,manoj.singh173@gmail.com,35,Male,Coimbatore,Tamil Nadu,2021-01-08,2022-01-27,Completed,PROD8032,Whirlpool Kitchen Appliances Ultra A7,Home & Kitchen,Kitchen Appliances,Whirlpool,32745.22,10,0.0,179.56,Debit Card,Desktop,4.0,Perfect size for my home.,False,13
ORD0008885,CUST00245,Smita Reddy,smita.reddy674@hotmail.com,61,Female,Indore,Madhya Pradesh,2021-05-12,2022-01-27,Pending,PROD4896,Zara Footwear Smart G9,Fashion,Footwear,Zara,5675.54,6,10.0,31.16,COD,Mobile,,,False,9
ORD0002988,CUST00380,Shruti Yadav,shruti.yadav767@hotmail.com,34,Male,Visakhapatnam,Andhra Pradesh,2021-09-06,2022-01-27,Completed,PROD7480,Under Armour Outdoor Sports Smart S2,Sports,Outdoor Sports,Under Armour,4963.2,7,15.0,194.52,Debit Card,Mobile,5.0,Lightweight and comfortable.,False,13
ORD0005510,CUST00825,Divya Agarwal,divya.agarwal129@outlook.com,22,Male,Kolkata,West Bengal,2021-08-28,2022-01-27,Completed,PROD4141,Samsung Cameras Lite X1,Electronics,Cameras,Samsung,32545.87,5,15.0,65.44,UPI,Mobile,4.0,Great value for money.,False,15
ORD0009051,CUST00843,Manish Ghosh,manish.ghosh555@hotmail.com,52,Male,Patna,Bihar,2021-10-15,2022-01-27,Completed,PROD7565,LG Smartphones Smart A7,Electronics,Smartphones,LG,80879.41,4,5.0,13.24,UPI,Tablet,,Highly recommend this product.,False,15
ORD0007706,CUST00988,Anjali Malhotra,anjali.malhotra209@hotmail.com,64,Male,Gurgaon,Haryana,2021-10-02,2022-01-27,Pending,PROD2597,UCB Jewellery Eco K8,Fashion,Jewellery,UCB,10214.77,2,0.0,190.74,Net Banking,Desktop,,,False,6
ORD0002329,CUST00285,Aisha Chauhan,aisha.chauhan397@outlook.com,18,Female,Gurgaon,Haryana,2021-05-19,2022-01-27,Completed,PROD9042,Apple Tablets Eco Z5,Electronics,Tablets,Apple,120316.38,6,5.0,69.46,Debit Card,Desktop,3.0,Excellent performance!,False,6
ORD0001468,CUST00919,Sanya Kumar,sanya.kumar472@hotmail.com,32,Male,Kolkata,West Bengal,2021-03-02,2022-01-27,Completed,PROD8286,Nike Women's Clothing Lite M4,Fashion,Women's Clothing,Nike,2154.44,6,20.0,160.42,UPI,Desktop,2.0,Great stitching quality.,False,3
ORD0007476,CUST00875,Bhavna Joshi,bhavna.joshi814@gmail.com,57,Female,Bhubaneswar,Odisha,2021-05-27,2022-01-27,Completed,PROD8586,Samsung Cameras Classic R6,Electronics,Cameras,Samsung,119142.5,3,0.0,175.68,Net Banking,Mobile,5.0,Highly recommend this product.,False,11
ORD0007498,CUST01487,Karan Saxena,karan.saxena106@gmail.com,22,Male,Kanpur,Uttar Pradesh,2021-12-12,2022-01-27,Cancelled,PROD6960,Zara Jewellery Classic M4,Fashion,Jewellery,Zara,3365.59,5,40.0,96.37,COD,Mobile,,,False,6
ORD0007450,CUST00112,Umesh Kapoor,umesh.kapoor561@hotmail.com,61,Female,Lucknow,Uttar Pradesh,2021-11-29,2022-01-27,Returned,PROD9252,Puma Cycling Classic K8,Sports,Cycling,Puma,19407.83,1,20.0,190.68,Debit Card,Mobile,,,True,5
ORD0009894,CUST00444,Neha Iyer,neha.iyer238@gmail.com,63,Male,Mumbai,Maharashtra,2021-05-02,2022-01-27,Completed,PROD6501,Puma Bags Pro X1,Fashion,Bags,Puma,2487.57,10,30.0,151.08,Net Banking,Mobile,4.0,,False,5
ORD0000972,CUST00627,Divya Pandey,divya.pandey693@outlook.com,66,Male,Bangalore,Karnataka,2021-12-25,2022-01-27,Completed,PROD1899,Apple TV & Monitors Ultra V3,Electronics,TV & Monitors,Apple,104538.06,4,0.0,98.04,Debit Card,Desktop,3.0,Battery life is amazing.,False,6
ORD0000831,CUST01090,Kavya Patel,kavya.patel195@hotmail.com,48,Female,Bangalore,Karnataka,2021-08-01,2022-01-27,Completed,PROD9033,Maybelline Men's Grooming Pro T10,Beauty,Men's Grooming,Maybelline,453.57,9,5.0,165.67,UPI,Mobile,1.0,Gentle on sensitive skin.,False,5
ORD0002542,CUST01184,Lakshmi Mishra,lakshmi.mishra261@gmail.com,31,Female,Mumbai,Maharashtra,2021-06-28,2022-01-28,Completed,PROD8022,Lego Dolls Ultra G9,Toys,Dolls,Lego,4433.26,10,0.0,115.37,UPI,Desktop,5.0,Hours of entertainment.,False,6
ORD0003507,CUST01360,Aisha Iyer,aisha.iyer658@outlook.com,70,Female,Nagpur,Maharashtra,2021-02-18,2022-01-28,Completed,PROD8418,S. Chand Fiction Premium T10,Books,Fiction,S. Chand,572.09,6,20.0,177.67,Debit Card,Mobile,4.0,Highly recommend to everyone.,False,11
ORD0009018,CUST01286,Akash Rao,akash.rao808@hotmail.com,29,Male,Chennai,Tamil Nadu,2021-11-21,2022-01-28,Completed,PROD1299,Mango Accessories Premium S2,Fashion,Accessories,Mango,8595.81,6,30.0,179.61,UPI,Mobile,3.0,Loved the colour.,False,3
ORD0004060,CUST01601,Rahul Chauhan,rahul.chauhan343@outlook.com,19,Male,Chandigarh,Punjab,2021-11-12,2022-01-28,Completed,PROD3610,Adidas Fitness Equipment Lite Z5,Sports,Fitness Equipment,Adidas,848.45,3,0.0,75.98,UPI,Desktop,4.0,Perfect for outdoor activities.,False,5
