order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days,total_amount,profit_margin,order_month,order_year,order_quarter,order_day_of_week,order_month_year,is_weekend,customer_tenure_days,delivery_status,discount_bucket,price_tier
ORD0009776,CUST02784,Umesh Srivastava,umesh.srivastava211@outlook.com,19,Female,Bhopal,Madhya Pradesh,2021-09-08,2022-01-12,Pending,PROD9730,Himalaya Wellness Premium V3,Beauty,Wellness,Himalaya,3034.55,9,20.0,19.17,Debit Card,Desktop,4.0,No Review,False,10,21867.93,40.0,1,2022,1,Wednesday,2022-01,False,126,Normal,Medium (11-25%),Mid-range
ORD0001533,CUST00303,Ayaan Yadav,ayaan.yadav6@hotmail.com,65,Female,Chennai,Tamil Nadu,2021-12-06,2022-01-12,Returned,PROD1894,Sony Cameras Pro V3,Electronics,Cameras,Sony,134637.21,1,20.0,80.08,Credit Card,Desktop,4.0,No Review,True,13,107789.85,40.0,1,2022,1,Wednesday,2022-01,False,37,Slow,Medium (11-25%),Luxury
ORD0008880,CUST01578,Arun Iyer,arun.iyer422@yahoo.com,66,Female,Kanpur,Uttar Pradesh,2021-08-15,2022-01-12,Completed,PROD8174,Maybelline Makeup Smart Z5,Beauty,Makeup,Maybelline,6366.08,5,20.0,89.41,UPI,Mobile,2.0,Will definitely buy again.,False,2,25553.73,40.0,1,2022,1,Wednesday,2022-01,False,150,Fast,Medium (11-25%),Mid-range
ORD0002294,CUST00334,Manoj Shah,manoj.shah304@yahoo.com,63,Female,Lucknow,Uttar Pradesh,2021-05-23,2022-01-13,Completed,PROD1149,Puma Women's Clothing Eco A7,Fashion,Women's Clothing,Puma,10194.62,5,5.0,115.51,Credit Card,Desktop,4.0,No Review,False,14,48539.96,40.0,1,2022,1,Thursday,2022-01,False,235,Slow,Low (1-10%),Premium
ORD0007345,CUST00186,Swati Saxena,swati.saxena153@gmail.com,70,Male,Coimbatore,Tamil Nadu,2021-12-20,2022-01-13,Completed,PROD4911,OnePlus Tablets Pro T10,Electronics,Tablets,OnePlus,104359.68,8,5.0,36.93,Wallet,Mobile,4.0,Works perfectly as described.,False,3,793170.5,40.0,1,2022,1,Thursday,2022-01,False,24,Fast,Low (1-10%),Luxury
ORD0002795,CUST01121,Vishal Kulkarni,vishal.kulkarni317@outlook.com,64,Female,Patna,Bihar,2021-01-31,2022-01-13,Pending,PROD9524,Whirlpool Cookware Pro A7,Home & Kitchen,Cookware,Whirlpool,8585.91,3,10.0,74.16,Credit Card,Mobile,4.0,No Review,False,4,23256.12,40.0,1,2022,1,Thursday,2022-01,False,347,Fast,Low (1-10%),Mid-range
ORD0007525,CUST00754,Sneha Ghosh,sneha.ghosh405@yahoo.com,62,Male,Noida,Uttar Pradesh,2021-06-18,2022-01-13,Completed,PROD8136,Dell Smartphones Eco T10,Electronics,Smartphones,Dell,43165.65,6,0.0,97.75,Credit Card,Mobile,4.0,Highly recommend this product.,False,4,259091.65,40.0,1,2022,1,Thursday,2022-01,False,209,Fast,No Discount,Premium
ORD0002694,CUST01687,Anjali Das,anjali.das634@gmail.com,31,Male,Vadodara,Gujarat,2021-03-05,2022-01-13,Completed,PROD2463,OnePlus Tablets Elite T10,Electronics,Tablets,OnePlus,27767.75,2,10.0,166.45,Net Banking,Desktop,4.0,Battery life is amazing.,False,12,50148.4,40.0,1,2022,1,Thursday,2022-01,False,314,Slow,Low (1-10%),Premium
ORD0009831,CUST00968,Kunal Sharma,kunal.sharma357@yahoo.com,59,Female,Coimbatore,Tamil Nadu,2021-06-05,2022-01-13,Cancelled,PROD2118,Samsung Tablets Smart G9,Electronics,Tablets,Samsung,90440.7,5,0.0,193.88,UPI,Mobile,4.0,No Review,False,4,452397.38,40.0,1,2022,1,Thursday,2022-01,False,222,Fast,No Discount,Luxury
ORD0007930,CUST00633,Shivam Banerjee,shivam.banerjee503@yahoo.com,54,Female,Hyderabad,Telangana,2021-12-31,2022-01-14,Completed,PROD8540,S. Chand Self-Help Max T10,Books,Self-Help,S. Chand,1693.69,2,10.0,196.16,COD,Tablet,4.0,Highly recommend to everyone.,False,4,3244.8,40.0,1,2022,1,Friday,2022-01,False,14,Fast,Low (1-10%),Economy
ORD0002697,CUST01134,Rohit Kapoor,rohit.kapoor616@gmail.com,67,Male,Gurgaon,Haryana,2021-04-19,2022-01-14,Completed,PROD9271,Fisher-Price Action Figures Plus M4,Toys,Action Figures,Fisher-Price,2519.72,10,15.0,83.13,Debit Card,Mobile,2.0,No Review,False,6,21500.75,40.0,1,2022,1,Friday,2022-01,False,270,Normal,Medium (11-25%),Mid-range
ORD0009194,CUST00487,Neha Shah,neha.shah900@hotmail.com,67,Male,Delhi,Delhi,2021-10-08,2022-01-14,Returned,PROD6548,Sony Tablets Pro T10,Electronics,Tablets,Sony,15151.71,6,25.0,157.01,Credit Card,Mobile,4.0,No Review,True,14,68339.7,40.0,1,2022,1,Friday,2022-01,False,98,Slow,Medium (11-25%),Premium
ORD0000545,CUST00506,Suresh Tiwari,suresh.tiwari182@outlook.com,49,Male,Chennai,Tamil Nadu,2021-05-27,2022-01-14,Completed,PROD6024,LG Tablets Elite K8,Electronics,Tablets,LG,95267.24,7,30.0,145.7,Debit Card,Mobile,5.0,Battery life is amazing.,False,15,466955.18,40.0,1,2022,1,Friday,2022-01,False,232,Slow,High (26-50%),Luxury
ORD0000992,CUST01579,Saurabh Reddy,saurabh.reddy961@yahoo.com,56,Male,Bhopal,Madhya Pradesh,2021-10-11,2022-01-14,Completed,PROD5506,Hot Wheels Dolls Lite Z5,Toys,Dolls,Hot Wheels,4317.23,4,0.0,7.43,COD,Mobile,4.0,Good quality and safe.,False,11,17276.35,40.0,1,2022,1,Friday,2022-01,False,95,Slow,No Discount,Mid-range
ORD0001554,CUST01071,Zara Iyer,zara.iyer68@yahoo.com,39,Male,Lucknow,Uttar Pradesh,2021-05-11,2022-01-14,Completed,PROD3081,Lakme Haircare Eco A7,Beauty,Haircare,Lakme,3748.85,1,5.0,135.12,UPI,Tablet,5.0,Best product in this range.,False,13,3696.53,40.0,1,2022,1,Friday,2022-01,False,248,Slow,Low (1-10%),Mid-range
ORD0004616,CUST01060,Bhavna Saxena,bhavna.saxena730@hotmail.com,58,Female,Agra,Uttar Pradesh,2021-03-15,2022-01-14,Completed,PROD5451,Apple Headphones Pro G9,Electronics,Headphones,Apple,120841.35,2,0.0,100.77,Debit Card,Desktop,5.0,Excellent performance!,False,9,241783.47,40.0,1,2022,1,Friday,2022-01,False,305,Normal,No Discount,Luxury
ORD0006526,CUST01181,Akash Agarwal,akash.agarwal574@yahoo.com,54,Female,Chandigarh,Punjab,2021-08-06,2022-01-14,Returned,PROD4519,Whirlpool Cookware Premium R6,Home & Kitchen,Cookware,Whirlpool,37382.09,7,0.0,149.13,Credit Card,Tablet,4.0,No Review,True,7,261823.76,40.0,1,2022,1,Friday,2022-01,False,161,Normal,No Discount,Premium
ORD0005006,CUST01555,Rajesh Banerjee,rajesh.banerjee330@yahoo.com,70,Female,Bangalore,Karnataka,2021-03-07,2022-01-14,Completed,PROD1556,UCB Jewellery Eco M4,Fashion,Jewellery,UCB,3419.44,9,25.0,187.33,Credit Card,Mobile,4.0,Fits perfectly!,False,14,23268.55,40.0,1,2022,1,Friday,2022-01,False,313,Slow,Medium (11-25%),Mid-range
ORD0009859,CUST00314,Arun Mishra,arun.mishra806@yahoo.com,20,Female,Noida,Uttar Pradesh,2021-04-12,2022-01-14,Completed,PROD5056,Himalaya Skincare Premium M4,Beauty,Skincare,Himalaya,6696.86,4,10.0,11.57,UPI,Desktop,4.0,No Review,False,15,24120.27,40.0,1,2022,1,Friday,2022-01,False,277,Slow,Low (1-10%),Mid-range
ORD0004355,CUST01332,Riya Bose,riya.bose92@gmail.com,70,Male,Vadodara,Gujarat,2021-06-22,2022-01-14,Cancelled,PROD8316,Nike Bags Eco R6,Fashion,Bags,Nike,14330.74,9,5.0,50.21,UPI,Mobile,4.0,No Review,False,7,122578.04,40.0,1,2022,1,Friday,2022-01,False,206,Normal,Low (1-10%),Premium
ORD0002436,CUST01294,Lakshmi Yadav,lakshmi.yadav521@gmail.com,57,Female,Visakhapatnam,Andhra Pradesh,2021-05-26,2022-01-15,Pending,PROD1407,LG Smart Watches Smart M4,Electronics,Smart Watches,LG,132677.37,8,0.0,193.15,Credit Card,Desktop,4.0,No Review,False,7,1061612.11,40.0,1,2022,1,Saturday,2022-01,True,234,Normal,No Discount,Luxury
ORD0001134,CUST01585,Ananya Mishra,ananya.mishra357@outlook.com,39,Other,Lucknow,Uttar Pradesh,2021-01-24,2022-01-15,Completed,PROD9884,Barbie Remote Control Premium K8,Toys,Remote Control,Barbie,3640.41,9,0.0,191.85,UPI,Mobile,2.0,Hours of entertainment.,False,8,32955.54,40.0,1,2022,1,Saturday,2022-01,True,356,Normal,No Discount,Mid-range
ORD0004526,CUST00562,Manoj Shah,manoj.shah954@outlook.com,33,Female,Bhubaneswar,Odisha,2021-05-08,2022-01-15,Completed,PROD9224,UCB Jewellery Smart V3,Fashion,Jewellery,UCB,12574.3,8,15.0,23.99,UPI,Desktop,4.0,No Review,False,11,85529.23,40.0,1,2022,1,Saturday,2022-01,True,252,Slow,Medium (11-25%),Premium
ORD0007942,CUST01197,Arun Chatterjee,arun.chatterjee662@yahoo.com,49,Male,Mumbai,Maharashtra,2021-10-30,2022-01-15,Completed,PROD3331,HP Smartphones Lite R6,Electronics,Smartphones,HP,112773.8,4,5.0,1.55,Credit Card,Desktop,4.0,No Review,False,6,428541.99,40.0,1,2022,1,Saturday,2022-01,True,77,Normal,Low (1-10%),Luxury
ORD0002286,CUST00510,Anjali Ghosh,anjali.ghosh676@yahoo.com,62,Female,Chennai,Tamil Nadu,2021-04-04,2022-01-15,Completed,PROD1010,Reebok Outdoor Sports Premium K8,Sports,Outdoor Sports,Reebok,28953.04,7,0.0,32.47,Credit Card,Desktop,5.0,No Review,False,8,202703.75,40.0,1,2022,1,Saturday,2022-01,True,286,Normal,No Discount,Premium
ORD0008099,CUST00260,Manoj Singh,manoj.singh728@yahoo.com,28,Male,Patna,Bihar,2021-09-27,2022-01-15,Completed,PROD2985,Levi's Jewellery Max S2,Fashion,Jewellery,Levi's,10493.07,8,15.0,121.82,COD,Mobile,2.0,No Review,False,9,71474.7,40.0,1,2022,1,Saturday,2022-01,True,110,Normal,Medium (11-25%),Premium
ORD0008104,CUST01491,Ananya Chatterjee,ananya.chatterjee20@outlook.com,26,Female,Lucknow,Uttar Pradesh,2021-09-02,2022-01-15,Completed,PROD9103,OnePlus Tablets Eco Z5,Electronics,Tablets,OnePlus,64245.1,3,10.0,199.67,UPI,Tablet,5.0,No Review,False,15,173661.44,40.0,1,2022,1,Saturday,2022-01,True,135,Slow,Low (1-10%),Luxury
ORD0007101,CUST00045,Swati Singh,swati.singh671@gmail.com,68,Male,Mumbai,Maharashtra,2021-11-21,2022-01-16,Completed,PROD4584,Bajaj Home Decor Elite V3,Home & Kitchen,Home Decor,Bajaj,6280.99,9,0.0,54.75,Credit Card,Desktop,4.0,Exactly what I needed.,False,10,56583.66,40.0,1,2022,1,Sunday,2022-01,True,56,Normal,No Discount,Mid-range
ORD0009169,CUST00388,Vinay Nair,vinay.nair661@gmail.com,52,Male,Pune,Maharashtra,2021-11-09,2022-01-16,Returned,PROD9768,Mango Men's Clothing Ultra V3,Fashion,Men's Clothing,Mango,6679.57,2,0.0,140.08,Debit Card,Mobile,4.0,No Review,True,13,13499.22,40.0,1,2022,1,Sunday,2022-01,True,68,Slow,No Discount,Mid-range
ORD0007652,CUST02622,Priya Shah,priya.shah280@hotmail.com,41,Female,Visakhapatnam,Andhra Pradesh,2021-01-08,2022-01-16,Completed,PROD4588,Apple Smart Watches Lite R6,Electronics,Smart Watches,Apple,8726.21,3,50.0,65.22,Debit Card,Desktop,4.0,No Review,False,11,13154.53,40.0,1,2022,1,Sunday,2022-01,True,373,Slow,High (26-50%),Mid-range
ORD0006133,CUST00162,Manoj Ghosh,manoj.ghosh707@outlook.com,49,Male,Vadodara,Gujarat,2021-04-16,2022-01-16,Completed,PROD2711,Puma Outdoor Sports Smart V3,Sports,Outdoor Sports,Puma,15562.0,9,10.0,163.37,UPI,Desktop,5.0,Lightweight and comfortable.,False,4,126215.57,40.0,1,2022,1,Sunday,2022-01,True,275,Fast,Low (1-10%),Premium
ORD0009699,CUST00254,Aarav Das,aarav.das864@hotmail.com,41,Female,Lucknow,Uttar Pradesh,2021-09-10,2022-01-16,Pending,PROD5757,Puma Women's Clothing Pro X1,Fashion,Women's Clothing,Puma,12211.83,9,10.0,127.94,Credit Card,Mobile,4.0,No Review,False,3,99043.76,40.0,1,2022,1,Sunday,2022-01,True,128,Fast,Low (1-10%),Premium
ORD0001707,CUST02199,Rahul Singh,rahul.singh483@hotmail.com,47,Other,Mumbai,Maharashtra,2021-09-13,2022-01-16,Completed,PROD1575,IKEA Bedding Max A7,Home & Kitchen,Bedding,IKEA,47371.42,4,5.0,133.19,Net Banking,Desktop,5.0,Very sturdy and durable.,False,10,180144.59,40.0,1,2022,1,Sunday,2022-01,True,125,Normal,Low (1-10%),Premium
ORD0005800,CUST01775,Harsha Mehta,harsha.mehta201@gmail.com,51,Female,Visakhapatnam,Andhra Pradesh,2021-05-31,2022-01-16,Completed,PROD6931,H&M Jewellery Ultra V3,Fashion,Jewellery,H&M,2615.8,2,15.0,151.16,UPI,Tablet,4.0,Exactly as shown in picture.,False,9,4598.02,40.0,1,2022,1,Sunday,2022-01,True,230,Normal,Medium (11-25%),Mid-range
ORD0005102,CUST01226,Kavya Verma,kavya.verma936@gmail.com,46,Female,Visakhapatnam,Andhra Pradesh,2021-01-04,2022-01-16,Completed,PROD9759,Lego Board Games Ultra S2,Toys,Board Games,Lego,3254.31,4,0.0,180.68,COD,Desktop,4.0,Good quality and safe.,False,5,13197.92,40.0,1,2022,1,Sunday,2022-01,True,377,Normal,No Discount,Mid-range
ORD0008076,CUST01584,Aisha Patel,aisha.patel643@hotmail.com,41,Female,Chennai,Tamil Nadu,2021-05-24,2022-01-16,Completed,PROD1130,Nike Fitness Equipment Eco S2,Sports,Fitness Equipment,Nike,24252.58,6,20.0,10.7,Credit Card,Mobile,3.0,No Review,False,9,116423.08,40.0,1,2022,1,Sunday,2022-01,True,237,Normal,Medium (11-25%),Premium
ORD0004447,CUST01363,Vikas Bose,vikas.bose639@yahoo.com,66,Female,Lucknow,Uttar Pradesh,2021-06-27,2022-01-16,Completed,PROD7833,Nike Men's Clothing Lite G9,Fashion,Men's Clothing,Nike,9630.65,8,0.0,176.56,Debit Card,Desktop,4.0,Exactly as shown in picture.,False,10,77221.76,40.0,1,2022,1,Sunday,2022-01,True,203,Normal,No Discount,Mid-range
ORD0003253,CUST01271,Meera Bose,meera.bose632@hotmail.com,60,Female,Agra,Uttar Pradesh,2021-05-03,2022-01-16,Completed,PROD8121,IKEA Storage Classic Z5,Home & Kitchen,Storage,IKEA,8461.8,6,15.0,43.15,Credit Card,Mobile,2.0,Exactly what I needed.,False,2,43198.33,40.0,1,2022,1,Sunday,2022-01,True,258,Fast,Medium (11-25%),Mid-range
ORD0001139,CUST02814,Ayaan Srivastava,ayaan.srivastava197@outlook.com,45,Male,Agra,Uttar Pradesh,2021-07-13,2022-01-16,Completed,PROD8559,Apple Cameras Lite K8,Electronics,Cameras,Apple,80063.5,9,20.0,77.77,COD,Mobile,3.0,No Review,False,13,576534.97,40.0,1,2022,1,Sunday,2022-01,True,187,Slow,Medium (11-25%),Luxury
ORD0002664,CUST00166,Neha Joshi,neha.joshi713@gmail.com,49,Male,Bhopal,Madhya Pradesh,2021-03-13,2022-01-16,Cancelled,PROD6872,Adidas Cycling Plus T10,Sports,Cycling,Adidas,14384.69,5,0.0,49.64,Debit Card,Mobile,4.0,No Review,False,2,71973.09,40.0,1,2022,1,Sunday,2022-01,True,309,Fast,No Discount,Premium
ORD0003021,CUST00311,Swati Tiwari,swati.tiwari539@yahoo.com,36,Male,Patna,Bihar,2021-03-18,2022-01-17,Completed,PROD8850,Biotique Men's Grooming Classic K8,Beauty,Men's Grooming,Biotique,1144.17,8,50.0,7.79,UPI,Mobile,4.0,Works as promised.,False,2,4584.47,40.0,1,2022,1,Monday,2022-01,False,305,Fast,High (26-50%),Economy
ORD0001671,CUST00884,Karan Tiwari,karan.tiwari195@yahoo.com,20,Male,Patna,Bihar,2021-11-28,2022-01-17,Pending,PROD8500,Arihant Children's Books Classic G9,Books,Children's Books,Arihant,932.28,7,25.0,186.31,UPI,Mobile,4.0,No Review,False,3,5080.78,40.0,1,2022,1,Monday,2022-01,False,50,Fast,Medium (11-25%),Economy
ORD0001084,CUST00387,Harsha Mehta,harsha.mehta872@outlook.com,23,Male,Vadodara,Gujarat,2021-03-29,2022-01-17,Pending,PROD3033,Reebok Team Sports Pro S2,Sports,Team Sports,Reebok,20110.66,9,30.0,199.85,UPI,Mobile,4.0,No Review,False,7,126897.01,40.0,1,2022,1,Monday,2022-01,False,294,Normal,High (26-50%),Premium
ORD0005720,CUST00884,Karan Tiwari,karan.tiwari195@yahoo.com,20,Male,Patna,Bihar,2021-11-28,2022-01-17,Completed,PROD2219,Bosch Furniture Pro Z5,Home & Kitchen,Furniture,Bosch,9044.53,2,5.0,20.92,Credit Card,Mobile,5.0,No Review,False,11,17205.53,40.0,1,2022,1,Monday,2022-01,False,50,Slow,Low (1-10%),Mid-range
ORD0007254,CUST01695,Chetan Pandey,chetan.pandey772@yahoo.com,54,Male,Patna,Bihar,2021-01-04,2022-01-17,Completed,PROD7536,Puma Footwear Eco S2,Fashion,Footwear,Puma,13431.08,2,0.0,175.75,Wallet,Desktop,4.0,Great stitching quality.,False,15,27037.91,40.0,1,2022,1,Monday,2022-01,False,378,Slow,No Discount,Premium
ORD0009180,CUST01369,Akash Saxena,akash.saxena592@outlook.com,67,Female,Visakhapatnam,Andhra Pradesh,2021-05-16,2022-01-18,Pending,PROD6129,Levi's Bags Smart K8,Fashion,Bags,Levi's,3616.24,9,25.0,45.94,UPI,Mobile,4.0,No Review,False,3,24455.56,40.0,1,2022,1,Tuesday,2022-01,False,247,Fast,Medium (11-25%),Mid-range
ORD0000469,CUST00875,Bhavna Joshi,bhavna.joshi814@gmail.com,57,Female,Bhubaneswar,Odisha,2021-05-27,2022-01-18,Returned,PROD2444,Lenovo Smartphones Plus S2,Electronics,Smartphones,Lenovo,27783.9,10,25.0,50.36,Credit Card,Tablet,4.0,No Review,True,5,208429.61,40.0,1,2022,1,Tuesday,2022-01,False,236,Normal,Medium (11-25%),Premium
ORD0007401,CUST01268,Swati Shah,swati.shah56@gmail.com,53,Female,Gurgaon,Haryana,2021-01-08,2022-01-18,Completed,PROD5162,Mango Accessories Classic M4,Fashion,Accessories,Mango,7807.32,8,0.0,35.62,UPI,Mobile,4.0,Perfect for casual wear.,False,9,62494.18,40.0,1,2022,1,Tuesday,2022-01,False,375,Normal,No Discount,Mid-range
ORD0001580,CUST00194,Rajesh Malhotra,rajesh.malhotra52@yahoo.com,28,Female,Surat,Gujarat,2021-03-09,2022-01-18,Completed,PROD1688,Nike Accessories Elite K8,Fashion,Accessories,Nike,4902.64,3,10.0,15.69,Credit Card,Tablet,4.0,Great stitching quality.,False,15,13252.82,40.0,1,2022,1,Tuesday,2022-01,False,315,Slow,Low (1-10%),Mid-range
ORD0007122,CUST00759,Lakshmi Bose,lakshmi.bose641@yahoo.com,33,Female,Chennai,Tamil Nadu,2021-11-09,2022-01-19,Cancelled,PROD3371,Penguin Comics Elite V3,Books,Comics,Penguin,1390.92,8,10.0,67.72,Credit Card,Mobile,4.0,No Review,False,12,10082.34,40.0,1,2022,1,Wednesday,2022-01,False,71,Slow,Low (1-10%),Economy
ORD0007170,CUST00035,Saurabh Nair,saurabh.nair703@outlook.com,59,Female,Vadodara,Gujarat,2021-07-20,2022-01-19,Cancelled,PROD4075,Lenovo Cameras Ultra G9,Electronics,Cameras,Lenovo,18962.08,9,30.0,48.82,Wallet,Mobile,4.0,No Review,False,13,119509.92,40.0,1,2022,1,Wednesday,2022-01,False,183,Slow,High (26-50%),Premium
ORD0006110,CUST00715,Umesh Agarwal,umesh.agarwal27@outlook.com,39,Other,Vadodara,Gujarat,2021-03-30,2022-01-19,Cancelled,PROD5416,Puma Men's Clothing Max R6,Fashion,Men's Clothing,Puma,14814.65,7,0.0,179.71,UPI,Mobile,4.0,No Review,False,13,103882.26,40.0,1,2022,1,Wednesday,2022-01,False,295,Slow,No Discount,Premium
ORD0008782,CUST01733,Shivam Das,shivam.das381@hotmail.com,61,Female,Chandigarh,Punjab,2021-10-30,2022-01-19,Completed,PROD5563,Puma Men's Clothing Premium Z5,Fashion,Men's Clothing,Puma,6463.37,2,10.0,128.7,Debit Card,Mobile,3.0,Fits perfectly!,False,13,11762.77,40.0,1,2022,1,Wednesday,2022-01,False,81,Slow,Low (1-10%),Mid-range
ORD0005791,CUST00654,Sneha Das,sneha.das718@hotmail.com,36,Female,Pune,Maharashtra,2021-08-13,2022-01-19,Completed,PROD5554,Whirlpool Bedding Classic M4,Home & Kitchen,Bedding,Whirlpool,7297.75,9,25.0,23.65,Net Banking,Mobile,5.0,Perfect size for my home.,False,10,49283.46,40.0,1,2022,1,Wednesday,2022-01,False,159,Normal,Medium (11-25%),Mid-range
ORD0006638,CUST00171,Swati Tiwari,swati.tiwari186@outlook.com,56,Female,Bhopal,Madhya Pradesh,2021-11-26,2022-01-19,Cancelled,PROD3690,Puma Women's Clothing Eco K8,Fashion,Women's Clothing,Puma,1680.2,10,25.0,145.44,Net Banking,Desktop,4.0,No Review,False,15,12746.94,40.0,1,2022,1,Wednesday,2022-01,False,54,Slow,Medium (11-25%),Economy
ORD0000771,CUST00268,Riya Malhotra,riya.malhotra828@gmail.com,20,Male,Kanpur,Uttar Pradesh,2021-07-29,2022-01-19,Completed,PROD5081,Nike Women's Clothing Lite K8,Fashion,Women's Clothing,Nike,7152.34,5,15.0,194.55,COD,Mobile,4.0,Fits perfectly!,False,13,30591.99,40.0,1,2022,1,Wednesday,2022-01,False,174,Slow,Medium (11-25%),Mid-range
ORD0001028,CUST00839,Chetan Rao,chetan.rao282@yahoo.com,30,Male,Lucknow,Uttar Pradesh,2021-12-13,2022-01-19,Pending,PROD4797,Bosch Furniture Elite Z5,Home & Kitchen,Furniture,Bosch,45427.66,6,5.0,189.83,Debit Card,Mobile,4.0,No Review,False,14,259127.49,40.0,1,2022,1,Wednesday,2022-01,False,37,Slow,Low (1-10%),Premium
ORD0001294,CUST00105,Zara Srivastava,zara.srivastava790@gmail.com,62,Male,Nagpur,Maharashtra,2021-12-20,2022-01-20,Completed,PROD5488,Himalaya Fragrances Eco K8,Beauty,Fragrances,Himalaya,3564.03,10,25.0,132.8,Debit Card,Mobile,4.0,No Review,False,15,26863.02,40.0,1,2022,1,Thursday,2022-01,False,31,Slow,Medium (11-25%),Mid-range
ORD0000132,CUST02124,Suresh Mishra,suresh.mishra843@outlook.com,67,Male,Noida,Uttar Pradesh,2021-04-30,2022-01-20,Completed,PROD6907,Puma Women's Clothing Smart K8,Fashion,Women's Clothing,Puma,8027.16,4,0.0,198.39,UPI,Desktop,1.0,Nice quality fabric.,False,10,32307.03,40.0,1,2022,1,Thursday,2022-01,False,265,Normal,No Discount,Mid-range
ORD0009408,CUST00008,Amit Ghosh,amit.ghosh873@hotmail.com,56,Male,Kanpur,Uttar Pradesh,2021-05-05,2022-01-20,Completed,PROD1951,HP Cameras Max R6,Electronics,Cameras,HP,130551.89,6,20.0,86.5,Credit Card,Mobile,3.0,Works perfectly as described.,False,14,626735.57,40.0,1,2022,1,Thursday,2022-01,False,260,Slow,Medium (11-25%),Luxury
ORD0003264,CUST01605,Sneha Nair,sneha.nair162@gmail.com,57,Female,Patna,Bihar,2021-01-31,2022-01-20,Returned,PROD8618,LG Laptops Premium M4,Electronics,Laptops,LG,55530.35,9,5.0,10.92,UPI,Mobile,4.0,No Review,True,3,474795.41,40.0,1,2022,1,Thursday,2022-01,False,354,Fast,Low (1-10%),Luxury
ORD0007625,CUST00328,Pallavi Shah,pallavi.shah391@gmail.com,65,Other,Kolkata,West Bengal,2021-07-24,2022-01-20,Completed,PROD8289,LG Cameras Ultra G9,Electronics,Cameras,LG,2756.64,1,5.0,100.39,COD,Mobile,3.0,No Review,False,15,2719.2,40.0,1,2022,1,Thursday,2022-01,False,180,Slow,Low (1-10%),Mid-range
ORD0003565,CUST01462,Kavya Rao,kavya.rao385@yahoo.com,35,Male,Patna,Bihar,2021-03-11,2022-01-20,Completed,PROD7200,Lakme Men's Grooming Classic R6,Beauty,Men's Grooming,Lakme,1635.26,8,0.0,160.51,Net Banking,Desktop,5.0,No Review,False,4,13242.59,40.0,1,2022,1,Thursday,2022-01,False,315,Fast,No Discount,Economy
ORD0008628,CUST01470,Pooja Agarwal,pooja.agarwal709@hotmail.com,65,Male,Bangalore,Karnataka,2021-09-14,2022-01-20,Completed,PROD3260,OnePlus Laptops Eco R6,Electronics,Laptops,OnePlus,146074.09,10,0.0,137.4,UPI,Mobile,3.0,Excellent performance!,False,7,1460878.3,40.0,1,2022,1,Thursday,2022-01,False,128,Normal,No Discount,Luxury
ORD0009346,CUST01315,Priya Gupta,priya.gupta979@outlook.com,28,Male,Indore,Madhya Pradesh,2021-12-11,2022-01-21,Completed,PROD5091,Puma Yoga & Meditation Lite V3,Sports,Yoga & Meditation,Puma,14502.93,4,5.0,72.77,Credit Card,Desktop,2.0,No Review,False,5,55183.9,40.0,1,2022,1,Friday,2022-01,False,41,Normal,Low (1-10%),Premium
ORD0002160,CUST00942,Priya Gupta,priya.gupta537@gmail.com,28,Male,Kochi,Kerala,2021-11-06,2022-01-21,Returned,PROD4715,Prestige Storage Max V3,Home & Kitchen,Storage,Prestige,15214.27,6,20.0,48.78,Wallet,Mobile,4.0,No Review,True,15,73077.28,40.0,1,2022,1,Friday,2022-01,False,76,Slow,Medium (11-25%),Premium
ORD0002018,CUST00563,Saurabh Sharma,saurabh.sharma629@hotmail.com,19,Male,Kanpur,Uttar Pradesh,2021-01-28,2022-01-21,Completed,PROD1206,Nike Bags Ultra G9,Fashion,Bags,Nike,13413.27,6,0.0,180.16,UPI,Desktop,4.0,No Review,False,10,80659.78,40.0,1,2022,1,Friday,2022-01,False,358,Normal,No Discount,Premium
ORD0003258,CUST01214,Amit Nair,amit.nair886@hotmail.com,56,Male,Delhi,Delhi,2021-07-15,2022-01-21,Pending,PROD2686,Bosch Furniture Lite K8,Home & Kitchen,Furniture,Bosch,13790.88,5,25.0,177.32,Debit Card,Mobile,4.0,No Review,False,6,51893.12,40.0,1,2022,1,Friday,2022-01,False,190,Normal,Medium (11-25%),Premium
